,Alex,Morgan,Taylor,Casey,Skylar,Morgan,Quinn,Sage,Avery,Blair,Harper,Dylan,Charlie,Jordan,Sam,Parker,Blake,Jordan,Emerson,Riley
3181,,,,,,,,,,,,,,,,,,,,7.0
3182,,,,,,,,,7.0,,,,,,,,,,,
3183,,,,,,,,7.0,,,,,,,,,,,,4.0
3184,,,,,,,,,,,,8.0,,,,,,,,
3185,,,,,,,,,,,,,,,,,,,,
3186,,,,,,,,,,,,,7.0,7.0,,,,7.0,,
3187,,,,,7.0,,,,,,,,,7.0,,,,7.0,,
3188,,7.0,,,,7.0,,,,,,,,6.0,,,,6.0,,
3189,,,,,,,7.0,,,,,,,,,5.0,,,,
3190,,,,,,,,,,,,,,,6.0,,,,,
3191,,,,,,,,,,,,,,7.0,,,,7.0,,
3192,,,,,,,,,,,,7.0,,,,,7.0,,,
3193,,,,,,,,,,,,,,,,,,,,
3194,,8.0,,,,8.0,,,,,,,,,,,,,,
3195,,,,,,,,,,,,,,,,,,,,
3196,,,,,,,,,,,,,,,,,,,,
3197,,,,,,,,,,,,,,,,,,,,
3198,6.0,,,,,,,,6.0,,,,,7.0,,,,7.0,,
3199,,,,8.0,7.0,,,,,,,,,7.0,,,,7.0,,
3200,,,,7.0,,,,,,,,,,,,,,,,
3201,,,,,,,,,,,,,,1.0,,,,1.0,,
3202,,,,8.0,,,,,,,,,,,,,,,,
3203,,,,,8.0,,,,,,,,,,,,,,,
3204,,5.0,,,,5.0,,,,,,,,,,,,,,
3205,,,,,,,,,,,,,,,,,,,,
3206,,,,,,,,,,,,,,,,,,,,
3207,,,,,,,,,,,,,,,,,,,,
3208,,8.0,,,,8.0,,,,,,,,,,,,,,8.0
3209,7.0,,,,,,,6.0,4.0,,,,,,,,,,,
3210,,,,,,,,,,,8.0,,,8.0,,,,8.0,,
3211,,,,7.0,,,,,,,,,,,,,,,,
3212,,,,,,,,,,,,,,,,,,,,
3213,,,,,,,,,,,7.0,,,,,,,,,
3214,,,,,,,,,,,,,,,,,,,,
3215,,,,,,,,,,,,,,,,,,,,
3216,,,,,,,,,,,,,,8.0,,,,8.0,,
3217,,,,,,,,8.0,,,,,,,,,,,,
3218,,,,,,,,,,,4.0,,,,,,,,8.0,
3219,,,,,,,,,,,,,,,,,,,,
3220,,,,6.0,,,,,,,,,,8.0,,,,8.0,,
3221,,,,,,,,,,6.0,,,,,,,,,,
3222,5.0,7.0,,,,7.0,,,,,,,,,,,,,,
3223,,,,,,,,,,,,,,,,,,,,
3224,,,,,,,8.0,,6.0,,,,,7.0,,,8.0,7.0,,
3225,,6.0,,,,6.0,,,,,,,,,,,,,,
3226,,,,8.0,,,,,,,,,,,,,7.0,,,
3227,,,,,,,,,7.0,,,,,,,,,,,
3228,,,,,,,,,,,,,,,,,,,,
3229,,,,,,,,,,,,,10.0,,,,,,,
3230,,,,,,,,,,,,,,,,,,,,
3231,,,,,,,,,,,,,,,,,,,,
3232,,,,,,,,,,,,,,,,,,,,
3233,,,,,,,,,,,,,,,,,5.0,,,
3234,,,,,,,,,7.0,,,,,,7.0,,,,,
3235,,,,,,,,,,7.0,,,,,,,,,,
3236,,,,,,,,,,,,,,,,,,,,
3237,,7.0,6.0,,,7.0,8.0,,,,,,,,,,,,,
3238,,,,,,,,,,,,,,,,,,,,
3239,,7.0,,,,7.0,,7.0,,,,,,8.0,,,,8.0,,
3240,,,,,,,,,5.0,,,,,,,,,,,
3241,,,,,,,,7.0,,,,,,,,,,,4.0,
3242,,,,,,,,,,,,,,,,,,,,
3243,7.0,,,,,,,5.0,,,,,,,,,,,,
3244,,,,,,,7.0,,,,,,,,,,,,,
3245,3.0,,,,,,8.0,,,,,,,,,,,,,
3246,,,,,,,,,,,,,,,,,,,,
3247,,7.0,,,,7.0,,,,,,,,,,,,,,
3248,,,5.0,,,,,,,,,,,,7.0,,,,,
3249,,,,,,,,,,,,,,,,,,,,
3250,,,,,,,,,,,,,,,,,,,,
3251,,,,,,,,,,,,,,,,,,,,
3252,,,,,,,,,,,,,,8.0,,,,8.0,,
3253,,8.0,,,,8.0,,,,,,,,8.0,,,,8.0,,
3254,,7.0,,,,7.0,,7.0,,,,,,,,,,,,
3255,,,5.0,,,,,,,,,,,,,,,,,
3256,,,,,,,,,,,,,,,8.0,,,,,
3257,,,,,,,,,,,,6.0,,,,,,,,
3258,,,,,6.0,,,,,,,,5.0,,,,,,,
3259,,,,,,,,6.0,,,,,,7.0,,,,7.0,,
3260,,,,,,,,,,,,,,8.0,,,,8.0,,
3261,,,,,,,,,,,,,,,,,,,5.0,
3262,,7.0,,,,7.0,,,,,,,,,,,,,,
3263,,,,,,,,,,,,,,,,,,,,
3264,,,,,,,5.0,,,,,,,,,,,,,
3265,,7.0,,,,7.0,,,,,,,,,,,,,,
3266,,,,,,,,,,,,7.0,,,,,,,,
3267,,,,,7.0,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,8.0,6.0,,,8.0,,
3269,,,,,,,,,,,,,,,,,,,,
3270,,,,,,,,,,,,,,,,,,,,
3271,,,,,,,,,,,,7.0,,,,,,,,
3272,,,,,,,,,,,,,,,7.0,,,,,
3273,,,5.0,,,,,,,,,,,,,,,,,
3274,,,,,,,,,,,,,,,6.0,,,,,
3275,3.0,,,,,,,,,,,,,,,,,,,7.0
3276,,,,,,,,,,,7.0,,,,,,,,,
3277,,,,,,,,,,,,,,,,,,,,
3278,,,,,,,,,,,,,,,,,,,,
3279,,,,,,,,,,,,,,,,,,,,
3280,,,,,,,,,,,,,,,,,,,,
3281,7.0,,,,,,,,,,,,,,,,,,,
3282,,,,,,,,,,,,,,,,,,,,
3283,,,,,,,7.0,,,,8.0,,,,,,,,,
3284,,7.0,,,7.0,7.0,,,,,,,,,,,,,,
3285,,,,,,,,,,7.0,,,,,,,,,,
3286,,,,,,,,,,,,,,,,,,,,
3287,,,,,,,,,,,,,,,,,,,,
3288,,,,,,,8.0,,,,,,,6.0,,,,6.0,,
3289,,,,,,,,,,,,,,,,8.0,,,,
3290,,,,,,,,,,,,,,,,,,,,
3291,,,,,,,,,,,,,,,,,,,,
3292,,8.0,,,,8.0,,,,,,,,,,,,,,
3293,,,,,,,,6.0,,,,,,,,,,,,
3294,,,,,,,,,,,,8.0,,,,,,,,
3295,,,,,,,,,,8.0,7.0,,,,,,,,,
3296,,,,,,,,,,,,,,6.0,,,,6.0,,
3297,,,,,,,,,,,,,,,,,,,,
3298,,,,,,,,,,,,,,8.0,,,,8.0,,
3299,,,,,,,,,,,,,,,,,,,,
3300,,,6.0,,,,,,6.0,,,,,,,,,,,
3301,,,,,,,,,,,,,,,,,,,,
3302,,,,,,,,,,,,,,,6.0,,,,6.0,
3303,,,,,,,,,,,,,,,5.0,5.0,,,,
3304,,,,,,,,,,,,,,,,,,,,
3305,,,,,,,,,7.0,,,,,,,,,,,
3306,,,,,10.0,,,,,,6.0,,,,,,,,,
3307,,,,,,,,,8.0,,,,,,,,,,,
3308,,,8.0,,,,,,,,,,,,,,,,,
3309,,,,,,,,,,,,,,6.0,,,,6.0,,
3310,,,,6.0,,,,,,,,,,,,,,,,
3311,,,,,,,,,,,,,,8.0,,,,8.0,8.0,
3312,,,,,,,,,,,,,,,8.0,,,,,
3313,,,,,,,,,,,,,,,,,,,,
3314,,,,,,,,,,,,,,6.0,,,,6.0,,
3315,,,,,,,,,,,,,,,,,,,,
3316,,5.0,,,,5.0,,,6.0,,,,,,,,,,,
3317,,,,,,,,,,8.0,,,,,,,,,,
3318,,6.0,,,,6.0,,,,,,,,,,,,,,
3319,,,6.0,,,,,,,,,,,,,,,,,
3320,,,,,,,,,,,,,,7.0,,,,7.0,,
3321,,,,,,,,7.0,,,,,,,,,,,,
3322,,,,,,,,,,,,,6.0,5.0,,,7.0,5.0,,
3323,,,,,,,,,6.0,,,,,,,,,,,
3324,,,,,,,,,,,,,6.0,,,,,,,
3325,,,6.0,,,,,8.0,,,,,,,,,,,6.0,
3326,,,,,,,,,,,,,,,,,,,,
3327,,,,,,,,,,,,,,,,,,,,
3328,,,,,,,,,,,,,,,,,,,,
3329,,,,,,,,,,7.0,,,,,,,,,,
3330,,,,,,,,,,8.0,,,,,,7.0,,,,
3331,,,,,,,,,,,6.0,,,,,,,,,
3332,,,,,,,,,,,,,,8.0,,,,8.0,,
3333,,,,,,,,,,,,8.0,,,,,,,,
3334,7.0,,,,6.0,,,,,,,,,,,,,,5.0,
3335,,,,,,,,,4.0,4.0,,,,,,5.0,,,,
3336,,,,,,,,,,,,,,,,,,,6.0,
3337,,,,5.0,,,,,,,7.0,,,,,,,,,
3338,,,4.0,,,,,,,,,,,,,,,,,7.0
3339,,,,,,,,,5.0,,,,,,,,,,,
3340,,,,,,,,,,,,,,,,,,,,
3341,,,,,,,,6.0,,,,,,,,,,,5.0,
3342,7.0,,,,,,,,,,,,,,,,,,,
3343,,,,,,,,,5.0,,,,8.0,,,,,,,
3344,,,,,,,,,,,,,,,,,,,,
3345,,,,8.0,,,,,,,,,,,,,,,,
3346,,8.0,,,,8.0,,,,,,,,,,,,,,
3347,,,,,,,,,,,,,,5.0,,,,5.0,,
3348,,,,,,,,,,,,,,,,,,,,
3349,,,,,,,,,,,,,7.0,,,,,,,
3350,,,,,,,,,,,,,,,,,,,,
3351,5.0,,,,,,,,,,,,,,,,,,,
3352,,,6.0,,,,,,,,,,,,,,,,,
3353,,,,,,,,,,,,,,,,,,,,
3354,,,,7.0,,,,,,,,4.0,,8.0,,,,8.0,,
3355,,,,,,,,,,,,,,,,,7.0,,,
3356,,,,,,,,,,7.0,,,,,,,,,,
3357,,,,,,,,,,,,,,,,,,,,
3358,,,,,,,,,,,,,,,,,,,,7.0
3359,,6.0,,,,6.0,,,,,,,,,,,,,,
3360,,,,8.0,,,7.0,,,,,,,,,,,,,
3361,,,,,1.0,,,,,7.0,,,,,,7.0,,,,
3362,,,,8.0,,,7.0,,,,,,,,,,,,,
3363,,,7.0,,,,,,,,,,,,,,,,,
3364,,,5.0,,,,,,,,,8.0,,,8.0,,,,,
3365,,,7.0,,,,,,,,,,,,,,,,,
3366,,,,,,,,,8.0,,,,,,,,5.0,,,
3367,,,,,,,,,,,,,,,,,,,,
3368,,,,,,,,,,,,,,7.0,,,,7.0,,
3369,,,,,,,,,,,,,,,,,,,,
3370,,,,,,,,,,,,,,,,,,,,
3371,,,,,,,,,,8.0,,,,,,,,,,6.0
3372,,7.0,,,,7.0,,,,,,,,,,,,,,
3373,,,,,,,,,,,,,,5.0,,,,5.0,,
3374,,,,,,,,,,,,,,,,,,,,
3375,,,,,,,,,,,,,8.0,,,,,,,
3376,,,,,,,,,,,,,,,,,,,,
3377,,,,,,,,,,,,,,,,,,,,
3378,,,,,,,,,,,,,,,,,,,,
3379,,,,,,,,,,,,,7.0,,,,,,,
3380,,,,,,,,,,,,,,,,,,,,
3381,,,,,4.0,,,,,,,,,,,,,,,8.0
3382,,,,,,,,,,,,,8.0,,,,,,,
3383,,,,4.0,,,,,5.0,,,,,,,,,,,
3384,,,,,,,8.0,,,,,,5.0,,,,,,,
3385,,,,,,,,,,,,,,,,,,,,
3386,,,,,,,,,,,,,,,,,5.0,,,
3387,,,,,,,,,6.0,,,,,,,,,,8.0,
3388,,,,,,,,,,,6.0,,,8.0,,,,8.0,,8.0
3389,5.0,,,,,,,5.0,,,,,,,,,,,,
3390,,,,,6.0,,,,,,,,,,,,,,,
3391,,,,,,,,,,,,,,,,,,,,
3392,,,,,,,,,,,,,,,,,,,,
3393,,,,7.0,,,,,,,,,,,,,,,,
3394,,,,,,,,,,7.0,7.0,,,,,,,,,
3395,,,,,,,,,,,,,,,,,,,,
3396,,,,,,,6.0,,6.0,,,,,,,,,,,
3397,,,,,,,,,,4.0,,,7.0,,,,,,,
3398,,,,,,,,4.0,,,,,,,,,,,,
3399,,,,,,,,,,,,,,,,,,,,7.0
3400,,8.0,,,,8.0,,,5.0,,,,,,,,,,,
3401,,,,,,,,,,,,6.0,,,,,,,,
3402,,7.0,,,,7.0,,,,,,,,,,6.0,,,,
3403,,,,,,,,,,,,,,,6.0,,,,,
3404,,,,,,,,,,,,,,,,,,,,
3405,,,,,,,,,,,,,,,,,7.0,,,
3406,,,,,,,,,,,,,,,,,,,,
3407,,,,,7.0,,,,,,,,,,,,,,,
3408,,,,,,,8.0,,,,,,,,,,,,,
3409,,,,,,,,,,,,,,,,,,,,
3410,,,,,,,,,,,,,,,,,7.0,,,
3411,,8.0,,,,8.0,,,,,,7.0,,,,,,,1.0,
3412,,,,,,,,,,,,,,,,,,,,
3413,,,,,6.0,,,,,,7.0,,,,,,,,8.0,
3414,,8.0,,,,8.0,,,4.0,,,,,,,,,,,
3415,,,,,,,,6.0,,,,,,,,,,,,
3416,,,,,,,,,,,,,,,,,,,1.0,
3417,,,,,,,,,,,,,,,,,,,,
3418,,,,,,,,,,,,,,,,,,,,
3419,,,,,,,,,,,,,,,,,,,,
3420,,,,,,,,,,,,,,,,,,,,
3421,,,,,,,,,,,,,,7.0,,,,7.0,,
3422,,,6.0,,,,,,,,,,,,,,,,,
3423,,,,,,,,,,,,,,,,,,,,
3424,,,,,,,8.0,,,,,,4.0,,,,,,,
3425,,,,,,,,,,,,,,,,,,,,
3426,,,,,,,,,,,,,,,,,6.0,,,
3427,7.0,,,,,,,,,,,,,,,,,,,
3428,,,,,,,,,,,,,,,,,,,,
3429,,,5.0,,,,,,,,,,,,,,,,,
3430,,,,7.0,,,,,,,,8.0,,,,,,,,
3431,8.0,,,,,,,,,4.0,,,8.0,,,,,,5.0,
3432,,,,,,,,,,,,,,,,,,,,
3433,,,,,,,,,,,,8.0,,,,,,,,
3434,,,,,,,,,,,,,,,,,,,,
3435,,,,,,,,,,,,,5.0,,,,,,,
3436,,,,,,,,,,,,,,,,,,,5.0,
3437,,,,,,,,,,,,,,,,,,,,
3438,,,,,,,,,,,,,,,,,,,5.0,
3439,,,,7.0,,,,,,,,7.0,,7.0,,,,7.0,5.0,
3440,,,,,,,,,,,,,,,,,,,,
3441,,,,,,,,,,,,,,,,,,,,
3442,,,,,,,,,,,,,,,,,,,,
3443,,5.0,,,,5.0,6.0,,,8.0,,,,,,,,,,
3444,,,,,,,,,,,,,,,,,,,,
3445,,,,,,,,,,4.0,,,8.0,7.0,6.0,,,7.0,,
3446,,,,,6.0,,,,,,,,,,,,,,,
3447,,,,,,,7.0,,,,,,,8.0,,,,8.0,,
3448,,,,,,,,,,,,,,,,,,,,
3449,,,,,,,,,,,,,,,,,,,,
3450,,,,,,,,,,,,,,,,,,,,4.0
3451,,,8.0,,,,,,,,,,,,,,,,,
3452,,,,,,,,,,,,,5.0,,,,,,,7.0
3453,,,,,,,,,,,,,,,,,,,,
3454,,8.0,,,,8.0,,,,,,,,,,,,,,
3455,,,,,,,,,,,,,,,,,,,,5.0
3456,,,,,,,,,,,,,,8.0,,,,8.0,,
3457,3.0,,,,,,6.0,,,,,,,,,,,,,
3458,,,,,,,,,,,,,,,,,,,,
3459,,,,,,,,,,,,,,,,,,,,
3460,,,,,,,,,,,,,,,,,,,,
3461,,,,,,,,,,,,,,7.0,,,,7.0,,
3462,,,,,,,,4.0,,8.0,,,,,,,,,,
3463,,,,,,,,,,,,,,,,,,,,
3464,,,,,,,,,,,,,,,,,,,,
3465,,,,,,,,,4.0,,,,,,,,,,,
3466,,,,,,,,,,,,,,,,,,,,
3467,,,,,,,,,,,,,5.0,,,,,,,
3468,3.0,,,,,,,,,,,,,,,,,,,
3469,5.0,,,,,,,7.0,,,,,,,,,,,,
3470,,,,,,,,,,,,,,,,,,,,
3471,,,,,,,,,,,,,,,,,,,,
3472,,,,,,,,,,,,,,,,,,,,
3473,,,,,,,,,,5.0,,,,,,,7.0,,,
3474,,,,,,,,,,,,,,,,,,,,
3475,,5.0,,,,5.0,,,,,,,,,,,,,,
3476,,,,,,,,,,4.0,,,,,,,,,,
3477,,,,,,,,,,,,,,,,,,,,
3478,,,,,,,,,,,,,,,,,,,,
3479,,,,,,,,,,,8.0,,,,,,,,,
3480,,,,,,,,,5.0,,,,,,,,,,,
3481,,,,,,,,,,,,,,,,,,,,
3482,,,,,,,,,,,,,,,,,,,,
3483,,,,,,,,,,,,,,,,,,,,
3484,,,,,,,,,,,,,,,,,,,,
3485,,1.0,,,7.0,1.0,,,,,,,,,,,,,,
3486,7.0,,,,,,,,,,,,,,,,,,,
3487,,7.0,,,,7.0,,,,,,,,,,,,,,
3488,,,,,,,,,,8.0,8.0,,,,,,,,,
3489,,,,,,,,,,,,,,,,,,,,
3490,,,,,,,8.0,,,,,,,8.0,,,,8.0,,
3491,,,,,,,,,,,,,7.0,,,,,,,
3492,,,,,,,,,,,,,,7.0,6.0,,,7.0,,
3493,,8.0,,,,8.0,,,,,,,,,,,,,,
3494,,,,,,,,,,8.0,,,,,,,,,,
3495,,,,,,,,,,,7.0,7.0,,7.0,,,,7.0,,
3496,,,,,,,8.0,,,,,,,,,,,,,
3497,,,,,,,,,,,,,,,7.0,4.0,,,,
3498,,,,,,,,,,,,,,,,,,,,
3499,,,8.0,,7.0,,8.0,,,,,,,,,,,,,
3500,,,,,,,,,,,5.0,,,,5.0,,,,,
3501,,,,,8.0,,7.0,,,,,,,,,,,,,
3502,,8.0,,,,8.0,,,,,,,,,,,,,,
3503,,,,,,,,,,,,,,,,,,,,
3504,,8.0,,,,8.0,,,,,,,,,,,,,,
3505,,,,,,,,,6.0,,,,,,,,,,,
3506,,,,,,,,,,,,,,,,6.0,,,,
3507,,,,,,,,5.0,,,,,,,,,,,,
3508,,,,,,,,,,,,,,,,,,,,
3509,,,,,,,6.0,,,,,,,7.0,,,,7.0,,
3510,,,,,,,,,,,,,,,,,,,,
3511,,,,,,,,5.0,,,,,,,,,,,5.0,
3512,,,,7.0,,,,,,,,,,,,,,,,
3513,7.0,,,,,,,,,,,,,,,,,,,
3514,4.0,,,,7.0,,,,,,,,,6.0,,6.0,,6.0,,
3515,,,,,,,,,,,,,,5.0,,,,5.0,,
3516,1.0,,,,,,,6.0,,,,,,,,,,,,
3517,,,6.0,,,,,,,,5.0,,,,7.0,,,,,
3518,,,,,,,,,,,,,,,,,5.0,,,
3519,5.0,,,,,,,,,,,,,,,,,,,
3520,,8.0,,,,8.0,,,,,,8.0,,,,,,,,
3521,,,6.0,,,,,,,,,,,,,,,,,
3522,,,,,,,,,,,,,,,,,,,,
3523,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,,6.0,,,,,7.0,,,,
3525,,,,,,,,,,,,,,,,,,,,
3526,7.0,7.0,,,,7.0,,,,,,,,,,7.0,,,,
3527,,,,7.0,,,,,,,,,,,,,,,,
3528,5.0,,,,,,,,,,,,,,,,,,,
3529,,,,,,,,,,,,,,,6.0,,,,,
3530,,,,,,,,,,,,,,,,,,,,
3531,,,,,,,,,,7.0,,,,,,,,,,
3532,,,,,,,,,5.0,,,,,,,,,,,
3533,,,,7.0,,,,,,,,,,,,,,,,
3534,,,,,,,,,,,,,8.0,,,,,,,
3535,,,,,,,,,6.0,,,,,,,,,,,
3536,,,,7.0,,,,,,,,,,,,,,,,
3537,,,,,,,,,,7.0,,,,,,,,,,
3538,,,,,,,,,,,,,,,,,,,,
3539,,,,,,,4.0,,,,,,5.0,,,,8.0,,,
3540,,,,,5.0,,,,,,,,,,,,,,7.0,
3541,,,,,,,,,,,,,,,,,7.0,,,
3542,,,,,,,,,,,,,,,,,,,6.0,
3543,,,,,,,,,,,,,,,,,,,,
3544,,,,,,,,7.0,,,,,,8.0,,,,8.0,,5.0
3545,,8.0,,,,8.0,,,,,7.0,,,6.0,,,,6.0,,
3546,,,,,,,,,8.0,,,,,,,,,,,
3547,,,,,,,,,,,,,,,,,,,,
3548,,,7.0,,,,,,,,,,,,,,,,,
3549,,,6.0,,,,,,,,,,,,,,,,,
3550,,,,,,,,,,,,,,,,,,,,6.0
3551,,7.0,,,,7.0,,,,,,,,,,,,,,
3552,,,,,,,,,,,,,7.0,,,,,,,
3553,,,,,,,,,,,,,,,,,,,,
3554,,,,,,,,,,,,,,,4.0,,,,,
3555,,,,,,,,,6.0,,,,,,,,,,,7.0
3556,,,,,,,,,,,,,,,,,,,,
3557,,,,8.0,,,,,,,,,,,,,6.0,,,
3558,,,,,,,,,,,,,,,,,,,,
3559,,,,,,,,,,,,,,,,,,,,
3560,,7.0,,6.0,,7.0,,,,,,,,,,7.0,,,,
3561,,,,,,,,,,7.0,,6.0,,,,4.0,,,,
3562,,,,,,,,,,,,,,,,,,,,
3563,6.0,,,,,,,,,,,,,,,,,,,
3564,,,5.0,,,,,,,,,,,,,,,,,
3565,,4.0,,,,4.0,,,,,,,,,,,,,,
3566,,,,,,,,,6.0,,,,,,,,,,,
3567,,,,,,,,,,,,,,,,,,,,
3568,,7.0,,,,7.0,,,,,,,,,4.0,,,,,
3569,,,,,,,,,,,,,,,,,,,,
3570,,,,,,,,,,,7.0,,,,,,,,,
3571,,8.0,,,,8.0,,,,,,,,,,4.0,,,,
3572,,,,,5.0,,,,,,,,,,,,,,,
3573,7.0,,,,,,,,,,4.0,,,,,,,,,
3574,,,,,,,,,,,,,,,,6.0,,,,
3575,,,,,,,,,,,,,,,,,,,,
3576,,,,6.0,,,,,,,,,,,,,,,,
3577,4.0,6.0,,,,6.0,,,4.0,,,,,5.0,,,,5.0,,
3578,,,,6.0,,,,7.0,,,,,,6.0,,,,6.0,,
3579,,,,,,,,,,,,,,,,,,,6.0,
3580,,,,,,,,,,,,,,,,,,,,
3581,,,,,6.0,,,,,,,,,,8.0,,,,,
3582,,,,,,,8.0,,,,,,,,,,,,,
3583,,,,,7.0,,,,,,,,,,,7.0,,,,
3584,,,,,,,,,,,,,,,,,,,,
3585,,,,,,,,,5.0,,,,,,,,,,,
3586,,,,,,,,,,,,,,,7.0,,,,,
3587,7.0,,,,,,,,,,,,,,,,,,,
3588,,,,,,,,,,,,,,,,,,,,
3589,,,,,,,,5.0,,,,,,,,7.0,,,,
3590,,6.0,6.0,,,6.0,,,,6.0,,,5.0,,7.0,,,,5.0,
3591,,,,,,,,,,,,,,,,,,,,
3592,,,,,,,,,,,,,4.0,,7.0,,,,,
3593,,,,,,,,,,,,,,,,,,,,
3594,,,,,,,,,,,,,,,,,,,,
3595,7.0,,,,,,,,,,,,,,,,,,,
3596,,,,,,,,,5.0,,,,,,6.0,,6.0,,,
3597,,,7.0,,,,,,,5.0,,,,,,,,,,
3598,,,,,,,,,6.0,,,,,,,,,,,
3599,,,,,,,,6.0,,,,,,,6.0,,,,,
3600,,,4.0,,,,,,,,,,,,,,,,,
3601,,7.0,,,,7.0,,,,,,,,,,,,,,
3602,,,,,,,,,,,,,,,,,,,,
3603,,,,,,,,,,,,,,,,,,,,
3604,,,,,,,,,,,,,,,,,,,,
3605,,,,,,,,,,,,,,,,,6.0,,,
3606,,,,,,,,,,,,,,,,,,,,8.0
3607,,,,,,,,,,,,,,,,,,,,8.0
3608,,8.0,,5.0,,8.0,,,,,5.0,,,,,,,,,
3609,,,,,,,,,,,,,,,,,,,,
3610,,,,,,,,,,,,,,,,,,,,
3611,,,,,,,,,,,,,,,,,,,,
3612,,,,,,,,,,,,,6.0,,,,,,,
3613,,,,,,,,,,,,,,,,,,,,
3614,,,,,,,8.0,,,,7.0,,,,,,,,,
3615,,,,,,,,,,,,,,,,,,,,
3616,,,,,,,,,,,,,,,,,,,,
3617,,,,,,,,,,,,,,,,,,,,
3618,,,,,,,,,,,,8.0,,,,,,,,
3619,,,,,7.0,,,,,,,,,,,,,,,
3620,,,,,,,,,,,,,,,,,,,,
3621,,7.0,,,,7.0,,,,,,,,,,,,,,
3622,5.0,,,,,,,,,,,,,,,,,,,
3623,,,,,,,,,,,,,,,,,,,,
3624,,,,,,,,,,,,,,8.0,,,,8.0,,
3625,,,,,,,,,,,,,,,,,,,,
3626,,,,,,,,,,7.0,,,,,,,,,,
3627,,,,,,,,,,,,,,,,,,,,
3628,,,,,,,,7.0,,,,,,,,,,,,
3629,,,,,,,,,,,,,,,,,,,,
3630,2.0,,,,,,,,,,,,,,,,,,,
3631,,,,,,,,,,,,,,,,,,,,
3632,,,,,,,,,8.0,,,,,,,,,,,
3633,,8.0,,,,8.0,,,,,,,,,,,,,,
3634,,,,,,,,,,,,,,,,,,,,
3635,,,,,,,,,,,6.0,,,,,,,,,
3636,,,,,,,,,,,,,,,,,,,,
3637,,,,,,,,,,,,,,,,,,,,7.0
3638,,,,,,,,,,,,,,,,,7.0,,,
3639,,,,,,,,,,,,,,4.0,,,,4.0,,
3640,,,,,,,,,,,,,,,,,,,,
3641,5.0,,,,,,6.0,,,5.0,,,,,,,,,,
3642,,,,,,,,,,,,,,,,8.0,,,,
3643,5.0,8.0,,,,8.0,,,,,,,,,,,,,,
3644,,,,,7.0,,,,,,,,,,,,6.0,,,
3645,,,,,,,,,8.0,,,,,,,,6.0,,,
3646,,,,,,,,,,,7.0,,,,,4.0,,,,
3647,,,,,,,,,,6.0,,,,,,,,,,
3648,,,,5.0,,,,,,,,,,,,,,,,
3649,,,,,,,,,,3.0,,,,,,,,,,
3650,,,,,,,,,,,,,,8.0,,,,8.0,,
3651,,,,,,,,,,,,,,,,,,,6.0,
3652,,,,,,,,,,,,,,,,,,,,
3653,,,,,,,,,,,5.0,,,,,,,,,
3654,,,,,,,,,7.0,,,,,6.0,,,5.0,6.0,,
3655,,,,,,,,,,,,7.0,,,,,,,,
3656,,7.0,,,,7.0,,,,7.0,,5.0,,,,,,,,
3657,,,,,,,,,,,,,,,,,,,,
3658,,,,,,,,,,,,,,,,,,,,
3659,,,,,,,,,,,,,,,,,,,,
3660,,,,,,,,,,,,,,,4.0,,,,,
3661,,,,,,,,,,,,,,,7.0,,,,,
3662,,,,,,,,,,,,,,,,,,,,
3663,,,,,,,,,,,,7.0,,,,,,,,
3664,,,6.0,,,,,,,,,,,,,,,,,
3665,,,,8.0,,,,6.0,,,,,,8.0,,,4.0,8.0,,
3666,,,,,,,,,,,,,,,,,,,,
3667,,,,,,,,,,,,,,,,,,,,
3668,,4.0,8.0,,,4.0,,,,,,,,,,,,,,
3669,,,,,,,,,,,,,,,,,,,,
3670,,,,,,,4.0,,,,,7.0,,,,,,,,
3671,,,,,,,,,,,,,,,,,,,,
3672,,,,,,,,,,,4.0,,5.0,,,,,,,
3673,,,,,,,,,,,,,,,,,,,,
3674,,,,,,,,,,,5.0,,,,,,,,,
3675,,,,,,,,,,,,,,,4.0,,,,,
3676,,,,7.0,,,,,6.0,,6.0,,,,,,,,,
3677,,,,,,,,,,,6.0,,,,,,,,,
3678,,,,,8.0,,,,6.0,,,,,,,,,,,
3679,,,5.0,,,,,,,,,,,7.0,,,,7.0,,
3680,,,,,,,,,,,,,,,,,,,6.0,
3681,,,,,,,,,7.0,,,,5.0,,,,,,,
3682,,,,,,,,,,,,,,,,,,,,
3683,6.0,,,,,,,6.0,,,,6.0,,,,,,,,
3684,,,,,,,,,,,,,,,,,,,,
3685,,,,,,,,,,,,,,,,3.0,,,,
3686,,,,,,,,,5.0,,,,,,,,,,,
3687,,,,,,,,,,,,,,,,,,,,
3688,,,,,,,,,,,,,,7.0,,,,7.0,,
3689,,,,,,,,,,,,,,,,,,,,
3690,,,,,,,4.0,,,,,,,,,,,,,
3691,,6.0,,,,6.0,,,,,,,,,,,,,,
3692,,,,,,,,,,,,,6.0,,,,,,,
3693,,,,,,,,,,,,,,,,,,,,
3694,,,,,,,6.0,,,,6.0,,,,,,7.0,,,
3695,,,,,,,,,,,,,,,,,,,,
3696,,,,,,,,,,,,,,,,,,,,
3697,,,,,6.0,,,,,,,,,,,,,,,
3698,,,,,,,,,,,,,,,,,,,,
3699,,,,,,,,,,,,,,,,,,,,
3700,,,,,,,,,,,,,,,,,,,,
